segment number,,,,,,,,,,,,,,,,,,,,,,,,,,,cumLength,kStart,,
56,51.857,1877.6122,198.59,590.27,0,2.2246,0.0077177,-0.00099144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1877.6122,0.0077177,2829.575098,-0.004572,3315.675098,-1226.884902
57,29.764,1929.4692,162.22,627.14,0,2.399,-0.00099144,-0.0006355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929.4692,-0.00099144,2877.549584,0,3363.649584,-1178.910416
58,32.727,1959.2332,140.55,647.55,0,2.3748,-0.0006355,0.0037582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.2332,-0.0006355,3107.62259,0,3593.72259,-948.83741
59,51.776,1991.9602,116.68,669.93,0,2.4259,0.0037582,0.005315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991.9602,0.0037582,3157.713964,0.014337,3643.813964,-898.746036
60,101.1,2043.7362,74.197,699.31,0,2.6608,0.005315,0.0026931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2043.7362,0.005315,3207.805338,0.014337,3693.905338,-848.654662
61,28.449,2144.8362,-22.934,724.76,0,3.0656,0.0026931,0.00012951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144.8362,0.0026931,3257.896712,0,3743.996712,-798.563288
62,62.043,2173.2852,-51.346,726.18,0,3.1057,0.00012951,0.00097868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173.2852,0.00012951,3288.896712,0,3774.996712,-767.563288
63,43.764,2235.3282,-113.37,727.61,0,3.1401,0.00097868,0.0059691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235.3282,0.00097868,3322.090192,0.025581,3808.190192,-734.369808
64,31.134,2279.0922,-157.02,725.15,0,3.2921,0.0059691,0.0060486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2279.0922,0.0059691,3349.451626,0.025581,3835.551626,-707.008374
65,88.429,2310.2262,-187.19,717.64,0,3.4792,0.0060486,0.004579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.2262,0.0060486,3390.289144,0,3876.389144,-666.170856
66,32.089,2398.6552,-260.31,669.37,0,3.9491,0.004579,-0.0012725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.6552,0.004579,3390.428001,0,3876.528001,-666.031999
67,192.51,2430.7442,-281.49,645.27,0,4.0022,-0.0012725,0.0007035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430.7442,-0.0012725,3404.679153,-0.012578,3890.779153,-651.780847
68,33.411,2623.2542,-415.38,507.01,0,3.9474,0.0007035,0.016693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623.2542,0.0007035,3436.540314,-0.012578,3922.640314,-619.919686
69,77.437,2656.6652,-435.9,480.8,0,4.238,0.016693,0.0052291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2656.6652,0.016693,3447.816478,0,3933.916478,-608.643522
70,15.844,2734.1022,-434.03,405.73,0,5.0868,0.0052291,-0.00085798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734.1022,0.0052291,3461.414267,0,3947.514267,-595.045733
71,55.133,2749.9462,-427.87,391.14,0,5.1214,-0.00085798,-0.0030498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749.9462,-0.00085798,3490.11235,0.006733,3976.21235,-566.34765
72,329.37,2805.0792,-408.18,339.66,0,5.0137,-0.0030498,0.0023537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805.0792,-0.0030498,3513.837896,0.006733,3999.937896,-542.622104
73,48.468,3134.4492,-376.82,12.703,0,4.8991,0.0023537,0.015917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134.4492,0.0023537,3609.433926,0,4095.533926,-447.026074
74,25.772,3182.9172,-360.21,-32.39,0,5.3418,0.015917,0.014325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3182.9172,0.015917,3956.724896,0,4442.824896,-99.735104
75,34.501,3208.6892,-341.35,-49.716,0,5.7315,0.014325,0.0091305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208.6892,0.014325,3985.14399,-0.019982,4471.24399,-71.31601
76,30.067,3243.1902,-308.98,-60.961,0,6.1361,0.0091305,-0.0023291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.1902,0.0091305,4068.936438,-0.019982,4555.036438,12.476438
77,20.684,3273.2572,-279,-62.98,0,6.2384,-0.0023291,-0.002428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3273.2572,-0.0023291,4096.281838,-0.003133,4582.381838,39.821838
78,37.533,3293.9412,-258.36,-64.41,0,6.1892,-0.002428,0.02921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293.9412,-0.002428,4156.077909,-0.009377,4642.177909,99.617909
79,45.459,3331.4742,-221.32,-62.263,0,0.4086,0.02921,0.015235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3331.4742,0.02921,4190.17275,-0.009377,4676.27275,133.71275
80,27.362,3376.9332,-196.62,-26.408,0,1.4188,0.015235,-0.0084836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376.9332,0.015235,4232.492636,0,4718.592636,176.032636
81,32.519,3404.2952,-195.21,0.89914,0,1.5112,-0.0084836,-0.011797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404.2952,-0.0084836,4503.51215,0,4989.61215,447.05215
82,49.014,3436.8142,-188.29,32.522,0,1.1814,-0.011797,0.0069252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436.8142,-0.011797,,,,-4542.56
83,167.84,3485.8282,-163.73,74.871,0,1.062,0.0069252,-0.00028616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3485.8282,0.0069252,,,,-4542.56
84,311.15,3653.6682,-142.47,239.01,0,1.6192,-0.00028616,0.0001545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3653.6682,-0.00028616,,,,-4542.56
85,40.498,3964.8182,-150.78,550.03,0,1.5987,0.0001545,-0.024032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964.8182,0.0001545,,,,-4542.56
86,41.414,4005.3162,-145.5,589.76,0,1.1152,-0.024032,-0.020425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4005.3162,-0.024032,,,,-4542.56
87,70.778,4046.7302,-113.5,613.7,0,0.19459,-0.020425,-0.0051125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4046.7302,-0.020425,,,,-4542.56
88,41.825,4117.5082,-49.28,590.34,0,5.574,-0.0051125,-0.010419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117.5082,-0.0051125,,,,-4542.56
89,113.79,4159.3332,-21.893,558.98,0,5.2492,-0.010419,0.00043429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159.3332,-0.010419,,,,-4542.56
90,130.26,4273.1232,-5.2096,448.07,0,4.6811,0.00043429,-4.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273.1232,0.00043429,,,,-4542.56
91,147.3,4403.3832,-6.9424,317.83,0,4.7067,-4.23E-05,0.00011738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403.3832,-4.23E-05,,,,-4542.56
